id,title,content
41233,Step Up 3D,Drama Romance Rick_Malambri Adam_G._Sevani Joe_Slaughter Jon_M._ChuEnglish tight knit group new york city street dancer including luke natalie team nyu freshman moose find pitted world best hip hop dancer high stake showdown change life foreverTouchstone_Pictures Summit_Entertainment 
9266,Blue Crush,Adventure Kate_Bosworth Matthew_Davis Michelle_Rodriguez John_StockwellEnglish nothing get anne marie board living beach shack three roommate dawn every morning conquer wave count day pipe master competition transplanted hawaii one blessing anne marie find need adrenaline charged surf scene pro quarterback matt tollman come alongShutt/Jones_Productions Universal_Pictures Imagine_Entertainment 
1262,Stranger Than Fiction,Comedy Drama Fantasy Romance Will_Ferrell Maggie_Gyllenhaal Dustin_Hoffman Marc_ForsterEnglish everybody know life story story life harold crick average irs agent monotonous boring repetitive one day change harold begin hear author inside head narrating life narration reveals going die harold must find author convince change endingThree_Strange_Angels 
4513,30 Days of Night,Horror Thriller Josh_Hartnett Melissa_George Ben_Foster David_SladeEnglish story isolated alaskan town plunged darkness month year sun sink horizon last ray light fade town attacked bloodthirsty gang vampire bent uninterrupted orgy destruction small town husband wife sheriff team stand survivor certain destructionHorrorFlix Columbia_Pictures Ghost_House_Pictures 
22970,The Cabin in the Woods,Horror Thriller Kristen_Connolly Chris_Hemsworth Anna_Hutchison Drew_GoddardEnglish 日本語 five college friend spend weekend remote cabin wood get bargained together must discover truth behind cabin woodLionsgate Mutant_Enemy_Productions 
7278,Meet the Spartans,Comedy Sean_Maguire Carmen_Electra Ken_Davitian Jason_FriedbergEnglish creator scary movie date movie come tongue cheek parody sword sandal epic dubbed meet spartan 20th century fox production written directed filmmaking team jason friedberg aaron seltzer sure leonidas may nothing cape leather underwear protect razor sharp sword persian enemyNew_Regency_Pictures Regency_Enterprises 3_in_the_Box 
9013,Midnight Run,Adventure Comedy Crime Robert_De_Niro Charles_Grodin Yaphet_Kotto Martin_BrestČeský English accountant embezzles 15 million mob money jump bail chased bounty hunter fbi mafiaCity_Light_Films Universal_Pictures 
865,The Running Man,Action Science Fiction Arnold_Schwarzenegger Richard_Dawson María_Conchita_Alonso Paul_Michael_GlaserEnglish 2017 global economy collapsed american society become totalitarian police state censoring cultural activity government pacifies populace broadcasting number game show convicted criminal fight life including gladiator style running man hosted ruthless damon killian runner attempt evade stalker certain death chance pardoned set freeBraveworld_Productions Keith_Barish_Productions TAFT_Entertainment_Pictures 
10776,Little Shop of Horrors,Horror Comedy Music Rick_Moranis Ellen_Greene Vincent_Gardenia Frank_OzEnglish seymour krelborn nerdy orphan working mushnik flower shop urban skid row harbor crush fellow co worker audrey fulquard berated mr mushnik daily one day seymour seeking new mysterious plant find mysterious unidentified plant call audrey ii plant seems craving blood soon begin sing supperGeffen_Pictures Warner_Bros._Pictures 
50456,Hanna,Action Thriller Adventure Saoirse_Ronan Eric_Bana Vicky_Krieps Joe_WrightEnglish Français Deutsch Italiano العربية Español 16 year old girl raised father perfect assassin dispatched mission across europe tracked ruthless operative face startling revelation existence question humanityFocus_Features Neunte_Babelsberg_Film Holleran_Company 
9823,Mortal Kombat: Annihilation,Action Fantasy Science Fiction Robin_Shou Talisa_Soto James_Remar John_R._LeonettiEnglish group heroic warrior six day save planet mortal kombat annihilation succeed must survive spectacular series challenge human god ever encountered battle evil warlord bent taking control earth sequel film mortal kombat based popular video gameNew_Line_Cinema Threshold_Entertainment 
59861,Larry Crowne,Comedy Romance Drama Tom_Hanks Julia_Roberts Bryan_Cranston Tom_HanksEnglish losing job middle aged man reinvents going back collegeUniversal_Pictures Vendome_Pictures Playtone 
133805,Carrie,Drama Horror Chloë_Grace_Moretz Julianne_Moore Judy_Greer Kimberly_PeirceEnglish reimagining classic horror tale carrie white shy girl outcast peer sheltered deeply religious mother unleashes telekinetic terror small town pushed far senior promMisher_Films Screen_Gems Metro-Goldwyn-Mayer 
12763,Take the Lead,Music Antonio_Banderas Rob_Brown Yaya_DaCosta Liz_FriedlanderEnglish former professional dancer volunteer teach dance new york public school system background first clash student taste together create completely new style dance based story ballroom dancer pierre dulaneNew_Line_Cinema Tiara_Blu_Films 
9766,Gridiron Gang,Action Adventure Crime Drama Dwayne_Johnson Xzibit L._Scott_Caldwell Phil_JoanouEnglish teenager juvenile detention center leadership counselor gain self esteem playing football togetherColumbia_Pictures Original_Film Visual_Arts_Entertainment 
14034,What's the Worst That Could Happen?,Action Comedy Martin_Lawrence Danny_DeVito John_Leguizamo Sam_WeismanEnglish thief kevin caffery attempt rob home rich businessman max fairbanks fairbanks catch steal cherished ring girlfriend gave caffery bent revenge getting ring back help partnerMetro-Goldwyn-Mayer 
12244,9,Action Adventure Animation Science Fiction Thriller Christopher_Plummer Martin_Landau John_C._Reilly Shane_AckerEnglish 9 first come life find post apocalyptic world human gone chance discovers small community others like taking refuge fearsome machine roam earth intent extinction despite neophyte group 9 convinces others hiding goodTim_Burton_Productions Relativity_Media Arc_Productions 
109421,Side Effects,Thriller Crime Drama Jude_Law Rooney_Mara Catherine_Zeta-Jones Steven_SoderberghEnglish Français woman turn prescription medication way handling anxiety concerning husband upcoming release prisonOpen_Road_Films Di_Bonaventura_Pictures Endgame_Entertainment 
11137,The Prince & Me,Comedy Romance Julia_Stiles Luke_Mably Ben_Miller Martha_CoolidgeDansk Deutsch English fairy tale love story pre med student paige fall love danish prince eddie refused follow tradition parent come u quench thirst rebellion paige edward come two different world undeniable attractionStillking_Films Lions_Gate_Films Sobini_Films 
51162,Winnie the Pooh,Animation Family Jim_Cummings Travis_Oates Bud_Luckey Stephen_AndersonEnglish ordinary day hundred acre wood winnie pooh set find honey misinterpreting note christopher robin pooh convinces tigger rabbit piglet owl kanga roo eeyore young friend captured creature named backson set saveWalt_Disney_Animation_Studios Walt_Disney_Pictures 
10152,Dumb and Dumberer: When Harry Met Lloyd,Comedy Mimi_Rogers Eric_Christian_Olsen Luis_Guzmán Troy_MillerEnglish wacky prequel 1994 blockbuster go back lame brained harry lloyd day classmate rhode island high school unprincipled principal put pair remedial course part scheme fleece schoolNew_Line_Cinema 
9452,Bulworth,Comedy Drama Warren_Beatty Halle_Berry Sean_Astin Warren_BeattyEnglish suicidally disillusioned liberal politician put contract take opportunity bluntly honest voter affecting rhythm speech hip hop music culture20th_Century_Fox 
239566,Get on Up,Drama Music Chadwick_Boseman Nelsan_Ellis Dan_Aykroyd Tate_TaylorEnglish chronicle james brown rise extreme poverty become one influential musician historyJagged_Films Imagine_Entertainment Universal_Pictures 
53113,One True Thing,Drama Romance Meryl_Streep Renée_Zellweger William_Hurt Carl_FranklinEnglish career woman reassesses parent life forced care cancer stricken motherUniversal_Pictures 
9271,Virtuosity,Action Crime Science Fiction Thriller Denzel_Washington Russell_Crowe Kelly_Lynch Brett_LeonardEnglish law enforcement technology advancement centre letac developed sid version 6 7 sadistic intelligent dangerous virtual reality entity synthesized personality 150 serial killer one man stopParamount 
4474,My Super Ex-Girlfriend,Fantasy Drama Action Comedy Crime Science Fiction Uma_Thurman Luke_Wilson Anna_Faris Ivan_ReitmanEnglish new york architect matt saunders dump new girlfriend jenny johnson smart sexy reluctant superhero known g girl us power make life living hellS_E_Productions_Inc. Regency_Enterprises Pariah 
184346,Deliver Us from Evil,Thriller Crime Horror Eric_Bana Edgar_Ramírez Olivia_Munn Scott_DerricksonEnglish frightening wave violence sweep new york city troubled cop sarchie fails find rational explanation bizarre crime however eye opened frightening alternate reality renegade jesuit priest mendoza convinces demonic possession may blame gruesome murder together wage valiant supernatural struggle rid city otherworldly evilLStar_Capital Screen_Gems Jerry_Bruckheimer_Films 
48340,Sanctum,Action Thriller Ioan_Gruffudd Richard_Roxburgh Alice_Parkinson Alister_GriersonEnglish 3 action thriller sanctum executive producer james cameron follows team underwater cave diver treacherous expedition largest beautiful least accessible cave system earth tropical storm force deep cavern must fight raging water deadly terrain creeping panic search unknown escape route sea master diver frank mcguire richard roxburgh explored south pacific esa ala cave month exit cut flash flood frank team including 17 year old son josh rhys wakefield financier carl hurley ioan gruffudd forced radically alter plan dwindling supply crew must navigate underwater labyrinth make soon confronted unavoidable question survive trapped foreverUniversal_Pictures Relativity_Media Wayfare_Entertainment 
14846,Little Black Book,Comedy Romance Drama Brittany_Murphy Holly_Hunter Kathy_Bates Nick_HurranEnglish determined learn boyfriend past relationship stacy work talk show becomes bona fide snoop colleague barb stacy get name derek ex lover interview supposedly upcoming show learns add confusion plan begin unravel befriends one womanBlue_Star_Pictures Revolution_Studios 
72207,The Five-Year Engagement,Comedy Jason_Segel Emily_Blunt Chris_Pratt Nicholas_StollerEnglish exactly one year tom meet violet surprise wedding ring account tom violet destined happily ever however engaged couple keep getting tripped long walk aisleUniversal_Pictures Relativity_Media Apatow_Productions 
16232,Mr. 3000,Comedy Drama Bernie_Mac Angela_Bassett Michael_Rispoli Charles_Stone_IIIEnglish aging baseball star go nickname mr 3000 find many year retirement quite reach 3 000 hit age 47 back try reach goalDimension_Films Touchstone_Pictures 
43539,The Next Three Days,Romance Drama Thriller Crime Russell_Crowe Elizabeth_Banks Brian_Dennehy Paul_HaggisEnglish married couple life turned upside wife accused murder lara brennan arrested murdering bos argument seems seen leaving scene crime fingerprint murder weapon husband john would spend next year trying get released evidence negates evidence strain separated family especially son get john decides break lot research find wayHwy61 Lionsgate Fidélité_Films 
9920,Ultraviolet,Science Fiction Action Thriller Milla_Jovovich Cameron_Bright Nick_Chinlund Kurt_WimmerEnglish Tiếng Việt late 21st century subculture human emerged modified genetically vampire like disease giving enhanced speed incredible stamen acute intelligence set apart normal healthy human world pushed brink worldwide civil war aimed destruction diseased population middle crossed fire infected woman ultraviolet find protecting nine year old boy marked death human government believed threat humanUltravi_Productions Screen_Gems 
